Looking in indexes: https://pypi.org/simple, https://pip.repos.neuron.amazonaws.com
Collecting cvxpy
  Downloading cvxpy-1.3.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (4.0 MB)
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.0/4.0 MB 25.6 MB/s eta 0:00:00
Collecting osqp>=0.4.1 (from cvxpy)
  Downloading osqp-0.6.2.post9-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl (299 kB)
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 299.7/299.7 kB 5.6 MB/s eta 0:00:00
Collecting ecos>=2 (from cvxpy)
  Downloading ecos-2.0.12-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (221 kB)
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 221.6/221.6 kB 4.1 MB/s eta 0:00:00
Collecting scs>=1.1.6 (from cvxpy)
  Downloading scs-3.2.3-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (10.7 MB)
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 10.7/10.7 MB 48.8 MB/s eta 0:00:00
Requirement already satisfied: numpy>=1.15 in /home/ec2-user/anaconda3/envs/libmtl/lib/python3.8/site-packages (from cvxpy) (1.24.3)
Requirement already satisfied: scipy>=1.1.0 in /home/ec2-user/anaconda3/envs/libmtl/lib/python3.8/site-packages (from cvxpy) (1.10.1)
Requirement already satisfied: setuptools>65.5.1 in /home/ec2-user/anaconda3/envs/libmtl/lib/python3.8/site-packages (from cvxpy) (67.7.2)
Collecting qdldl (from osqp>=0.4.1->cvxpy)
  Downloading qdldl-0.1.7-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (1.0 MB)
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.0/1.0 MB 75.5 MB/s eta 0:00:00
Installing collected packages: scs, qdldl, ecos, osqp, cvxpy
Successfully installed cvxpy-1.3.1 ecos-2.0.12 osqp-0.6.2.post9 qdldl-0.1.7 scs-3.2.3
========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 3
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.001
	rho_modo: 0.0
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.2253 0.5189 | 1.3384 0.8281 | 1.5024 0.7942 | Time: 147.0632 | VAL: 1.4735 0.7790 | 0.8434 0.9551 | 0.9963 0.9530 | Time: 4.3167 | TEST: 1.5126 0.7692 | 0.9350 0.9344 | 1.0640 0.9667 | Time: 5.0241
Epoch: 0001 | TRAIN: 0.9756 0.8666 | 0.2548 1.0000 | 0.3333 1.0000 | Time: 147.4051 | VAL: 1.0246 0.8351 | 0.6085 0.9775 | 0.6484 0.9732 | Time: 4.1649 | TEST: 1.0565 0.8274 | 0.7138 0.9262 | 0.7089 0.9778 | Time: 4.7192
Epoch: 0002 | TRAIN: 0.4633 0.9669 | 0.1252 1.0000 | 0.1515 1.0000 | Time: 146.4948 | VAL: 0.8602 0.8551 | 0.5299 0.9775 | 0.5540 0.9732 | Time: 4.2589 | TEST: 0.9105 0.8256 | 0.6223 0.9590 | 0.6078 0.9778 | Time: 4.9562
Epoch: 0003 | TRAIN: 0.2215 0.9940 | 0.0759 1.0000 | 0.0919 1.0000 | Time: 147.9500 | VAL: 0.7819 0.8605 | 0.5064 0.9663 | 0.5081 0.9664 | Time: 4.2392 | TEST: 0.8378 0.8291 | 0.6197 0.9344 | 0.5561 0.9722 | Time: 4.6672
Epoch: 0004 | TRAIN: 0.1216 1.0000 | 0.0526 1.0000 | 0.0623 1.0000 | Time: 148.4402 | VAL: 0.7341 0.8623 | 0.4556 0.9663 | 0.4621 0.9732 | Time: 4.0288 | TEST: 0.7881 0.8171 | 0.5667 0.9508 | 0.5152 0.9722 | Time: 4.5338
Epoch: 0005 | TRAIN: 0.0814 1.0000 | 0.0388 1.0000 | 0.0452 1.0000 | Time: 147.0631 | VAL: 0.6972 0.8605 | 0.4492 0.9663 | 0.4435 0.9732 | Time: 4.3967 | TEST: 0.7534 0.8325 | 0.5626 0.9426 | 0.4921 0.9722 | Time: 4.8545
Epoch: 0006 | TRAIN: 0.0579 1.0000 | 0.0294 1.0000 | 0.0348 1.0000 | Time: 148.3623 | VAL: 0.6790 0.8587 | 0.4465 0.9663 | 0.4318 0.9664 | Time: 4.2914 | TEST: 0.7301 0.8325 | 0.5607 0.9344 | 0.4740 0.9722 | Time: 4.6241
Epoch: 0007 | TRAIN: 0.0478 1.0000 | 0.0243 1.0000 | 0.0272 1.0000 | Time: 148.8997 | VAL: 0.6556 0.8641 | 0.4447 0.9663 | 0.4234 0.9732 | Time: 4.3427 | TEST: 0.7122 0.8342 | 0.5571 0.9344 | 0.4650 0.9722 | Time: 4.9302
Epoch: 0008 | TRAIN: 0.0352 1.0000 | 0.0205 1.0000 | 0.0230 1.0000 | Time: 147.8904 | VAL: 0.6457 0.8623 | 0.4228 0.9775 | 0.4119 0.9732 | Time: 4.2521 | TEST: 0.7026 0.8308 | 0.5391 0.9426 | 0.4555 0.9722 | Time: 4.8664
Epoch: 0009 | TRAIN: 0.0298 1.0000 | 0.0161 1.0000 | 0.0201 1.0000 | Time: 147.6773 | VAL: 0.6391 0.8605 | 0.4195 0.9663 | 0.4050 0.9799 | Time: 4.1985 | TEST: 0.6936 0.8359 | 0.5268 0.9508 | 0.4392 0.9722 | Time: 5.0566
Epoch: 0010 | TRAIN: 0.0262 1.0000 | 0.0149 1.0000 | 0.0166 1.0000 | Time: 147.7693 | VAL: 0.6378 0.8605 | 0.4160 0.9663 | 0.3971 0.9664 | Time: 4.2070 | TEST: 0.6952 0.8274 | 0.5308 0.9344 | 0.4313 0.9778 | Time: 4.7048
Epoch: 0011 | TRAIN: 0.0228 1.0000 | 0.0126 1.0000 | 0.0147 1.0000 | Time: 148.6904 | VAL: 0.6211 0.8678 | 0.4190 0.9663 | 0.3801 0.9732 | Time: 4.2736 | TEST: 0.6747 0.8376 | 0.5366 0.9344 | 0.4124 0.9778 | Time: 4.5992
Epoch: 0012 | TRAIN: 0.0202 1.0000 | 0.0116 1.0000 | 0.0124 1.0000 | Time: 149.2119 | VAL: 0.6202 0.8641 | 0.4008 0.9775 | 0.3863 0.9664 | Time: 4.0320 | TEST: 0.6756 0.8359 | 0.5195 0.9426 | 0.4177 0.9667 | Time: 4.9577
Epoch: 0013 | TRAIN: 0.0177 1.0000 | 0.0100 1.0000 | 0.0112 1.0000 | Time: 147.8154 | VAL: 0.6224 0.8623 | 0.4034 0.9775 | 0.3894 0.9732 | Time: 4.2197 | TEST: 0.6774 0.8376 | 0.5200 0.9426 | 0.4178 0.9611 | Time: 4.9399
Epoch: 0014 | TRAIN: 0.0149 1.0000 | 0.0088 1.0000 | 0.0097 1.0000 | Time: 147.5829 | VAL: 0.6103 0.8605 | 0.3926 0.9775 | 0.3778 0.9664 | Time: 4.2768 | TEST: 0.6687 0.8376 | 0.5174 0.9262 | 0.4101 0.9667 | Time: 5.0208
Epoch: 0015 | TRAIN: 0.0148 1.0000 | 0.0077 1.0000 | 0.0092 1.0000 | Time: 148.0966 | VAL: 0.6030 0.8678 | 0.4020 0.9663 | 0.3703 0.9732 | Time: 3.9088 | TEST: 0.6546 0.8410 | 0.5227 0.9262 | 0.3983 0.9722 | Time: 5.0532
Epoch: 0016 | TRAIN: 0.0131 1.0000 | 0.0071 1.0000 | 0.0082 1.0000 | Time: 148.2629 | VAL: 0.5942 0.8641 | 0.3931 0.9663 | 0.3624 0.9664 | Time: 4.3867 | TEST: 0.6492 0.8376 | 0.5064 0.9344 | 0.3864 0.9778 | Time: 5.1867
Epoch: 0017 | TRAIN: 0.0113 1.0000 | 0.0064 1.0000 | 0.0075 1.0000 | Time: 148.6647 | VAL: 0.5939 0.8678 | 0.3977 0.9663 | 0.3548 0.9732 | Time: 4.2796 | TEST: 0.6566 0.8376 | 0.5111 0.9262 | 0.3851 0.9611 | Time: 4.8445
Epoch: 0018 | TRAIN: 0.0100 1.0000 | 0.0060 1.0000 | 0.0067 1.0000 | Time: 148.1634 | VAL: 0.5889 0.8659 | 0.3913 0.9663 | 0.3595 0.9664 | Time: 3.9300 | TEST: 0.6457 0.8462 | 0.5100 0.9262 | 0.3787 0.9722 | Time: 4.7886
Epoch: 0019 | TRAIN: 0.0092 1.0000 | 0.0056 1.0000 | 0.0063 1.0000 | Time: 148.3056 | VAL: 0.5892 0.8605 | 0.3935 0.9663 | 0.3527 0.9664 | Time: 4.1659 | TEST: 0.6535 0.8376 | 0.5064 0.9262 | 0.3729 0.9778 | Time: 4.9901
Epoch: 0020 | TRAIN: 0.0088 1.0000 | 0.0050 1.0000 | 0.0061 1.0000 | Time: 148.2736 | VAL: 0.5828 0.8696 | 0.3799 0.9663 | 0.3567 0.9664 | Time: 4.3553 | TEST: 0.6415 0.8393 | 0.4953 0.9344 | 0.3763 0.9722 | Time: 5.1572
Epoch: 0021 | TRAIN: 0.0085 1.0000 | 0.0048 1.0000 | 0.0053 1.0000 | Time: 147.6397 | VAL: 0.5878 0.8587 | 0.3903 0.9775 | 0.3463 0.9732 | Time: 4.1226 | TEST: 0.6443 0.8410 | 0.4911 0.9426 | 0.3670 0.9667 | Time: 5.0739
Epoch: 0022 | TRAIN: 0.0072 1.0000 | 0.0045 1.0000 | 0.0050 1.0000 | Time: 147.0108 | VAL: 0.5834 0.8605 | 0.3847 0.9663 | 0.3411 0.9664 | Time: 4.2570 | TEST: 0.6419 0.8359 | 0.4959 0.9426 | 0.3620 0.9722 | Time: 4.9863
Epoch: 0023 | TRAIN: 0.0068 1.0000 | 0.0040 1.0000 | 0.0046 1.0000 | Time: 148.2605 | VAL: 0.5818 0.8623 | 0.3801 0.9663 | 0.3370 0.9664 | Time: 4.0635 | TEST: 0.6451 0.8393 | 0.4910 0.9426 | 0.3562 0.9722 | Time: 5.0197
Epoch: 0024 | TRAIN: 0.0062 1.0000 | 0.0039 1.0000 | 0.0040 1.0000 | Time: 148.6205 | VAL: 0.5783 0.8659 | 0.3783 0.9663 | 0.3412 0.9664 | Time: 3.9658 | TEST: 0.6426 0.8376 | 0.4850 0.9508 | 0.3580 0.9833 | Time: 4.5814
Epoch: 0025 | TRAIN: 0.0061 1.0000 | 0.0035 1.0000 | 0.0040 1.0000 | Time: 149.0471 | VAL: 0.5729 0.8641 | 0.3717 0.9775 | 0.3393 0.9664 | Time: 4.3002 | TEST: 0.6327 0.8462 | 0.4834 0.9344 | 0.3551 0.9778 | Time: 5.0362
Epoch: 0026 | TRAIN: 0.0058 1.0000 | 0.0035 1.0000 | 0.0039 1.0000 | Time: 147.1537 | VAL: 0.5814 0.8641 | 0.3625 0.9663 | 0.3281 0.9664 | Time: 4.3819 | TEST: 0.6349 0.8376 | 0.4775 0.9344 | 0.3495 0.9778 | Time: 5.0308
Epoch: 0027 | TRAIN: 0.0053 1.0000 | 0.0032 1.0000 | 0.0036 1.0000 | Time: 147.6699 | VAL: 0.5746 0.8732 | 0.3619 0.9775 | 0.3277 0.9664 | Time: 4.3003 | TEST: 0.6367 0.8376 | 0.4815 0.9344 | 0.3503 0.9667 | Time: 5.0106
Epoch: 0028 | TRAIN: 0.0048 1.0000 | 0.0030 1.0000 | 0.0034 1.0000 | Time: 147.6249 | VAL: 0.5541 0.8696 | 0.3540 0.9775 | 0.3189 0.9664 | Time: 4.3013 | TEST: 0.6189 0.8410 | 0.4631 0.9426 | 0.3409 0.9833 | Time: 5.0314
Epoch: 0029 | TRAIN: 0.0045 1.0000 | 0.0027 1.0000 | 0.0031 1.0000 | Time: 148.3982 | VAL: 0.5714 0.8678 | 0.3547 0.9775 | 0.3250 0.9664 | Time: 4.1843 | TEST: 0.6318 0.8393 | 0.4639 0.9426 | 0.3447 0.9778 | Time: 4.8904
Epoch: 0030 | TRAIN: 0.0046 1.0000 | 0.0025 1.0000 | 0.0030 1.0000 | Time: 147.4929 | VAL: 0.5713 0.8587 | 0.3630 0.9775 | 0.3238 0.9732 | Time: 4.0708 | TEST: 0.6222 0.8410 | 0.4828 0.9344 | 0.3434 0.9778 | Time: 5.1100
Epoch: 0031 | TRAIN: 0.0046 1.0000 | 0.0026 1.0000 | 0.0027 1.0000 | Time: 148.6982 | VAL: 0.5682 0.8659 | 0.3457 0.9775 | 0.3167 0.9664 | Time: 4.2608 | TEST: 0.6218 0.8393 | 0.4625 0.9262 | 0.3380 0.9722 | Time: 4.7431
